"Juge"	"Age"	"Sexe"	"CSP"	"Son"	"Rang"	"Innovation"	"Originalite"	"Sobriete"	"Proximite"	"Ludique"	"Haut.de.Gamme"	"Simplicite"	"Liberte"	"Humanite"	"Technologie"	"Convivialite"	"Complexite"	"Populaire"	"Serieux"	"International"	"Passion"	"Artisanal"	"Traditionnel"	"Performance"	"Joyeux"	"Surprenant"	"Excitant"	"Energique"	"Sensuel"	"Triste"	"Chaleureux"	"Serieux"	"Note"	"Pourquoi"	"Tempo"	"Hauteur"	"Instrument" 
"697"	59	53	"F"	"Employé"	"P_160_3"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	"Pas_assez"	"JAR"	"Vraiment_pas_assez"	"JAR"	"JAR"	"Trop"	"Vraiment_pas_assez"	"JAR"	7	NA	160	3	"Piano"
"698"	59	53	"F"	"Employé"	"A_80_3"	2	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	"Vraiment_pas_assez"	"Vraiment_trop"	"Vraiment_pas_assez"	"Vraiment_pas_assez"	"Vraiment_pas_assez"	"Trop"	"Vraiment_pas_assez"	"Vraiment_pas_assez"	3	"on se croirait dans une église"	80	3	"Accordéon"
"699"	59	53	"F"	"Employé"	"V_160_5"	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	"Vraiment_pas_assez"	"Vraiment_trop"	"Pas_assez"	"Pas_assez"	"Pas_assez"	"Trop"	"Pas_assez"	"Vraiment_trop"	2	NA	160	5	"Violon"
"700"	59	53	"F"	"Employé"	"A_80_5"	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	"Pas_assez"	"Trop"	"Vraiment_pas_assez"	"Pas_assez"	"Pas_assez"	"Trop"	"Pas_assez"	"Trop"	2	NA	80	5	"Accordéon"
"701"	59	53	"F"	"Employé"	"A_160_3"	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	"JAR"	"JAR"	"Pas_assez"	"Pas_assez"	"Pas_assez"	"JAR"	"Pas_assez"	"JAR"	4	NA	160	3	"Accordéon"
"702"	59	53	"F"	"Employé"	"P_160_1"	6	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	"JAR"	"JAR"	"JAR"	"JAR"	"JAR"	"JAR"	"JAR"	"JAR"	8	NA	160	1	"Piano"
"703"	59	53	"F"	"Employé"	"V_120_1"	7	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	"Vraiment_pas_assez"	"Vraiment_trop"	"Vraiment_pas_assez"	"Vraiment_pas_assez"	"Vraiment_pas_assez"	"Vraiment_trop"	"Vraiment_pas_assez"	"Vraiment_trop"	1	NA	120	1	"Violon"
"704"	59	53	"F"	"Employé"	"V_80_5"	8	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	"Vraiment_pas_assez"	"Vraiment_trop"	"Vraiment_pas_assez"	"Vraiment_pas_assez"	"Vraiment_pas_assez"	"Trop"	"Pas_assez"	"Vraiment_trop"	2	NA	80	5	"Violon"
"705"	59	53	"F"	"Employé"	"P_120_3"	9	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	"JAR"	"JAR"	"JAR"	"JAR"	"JAR"	"JAR"	"JAR"	"JAR"	8	NA	120	3	"Piano"
"706"	59	53	"F"	"Employé"	"V_80_1"	10	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	"Vraiment_pas_assez"	"Vraiment_trop"	"Vraiment_pas_assez"	"Vraiment_pas_assez"	"Vraiment_pas_assez"	"Vraiment_trop"	"Vraiment_pas_assez"	"Vraiment_trop"	1	NA	80	1	"Violon"
"707"	59	53	"F"	"Employé"	"P_160_5"	11	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	"JAR"	"Pas_assez"	"Pas_assez"	"JAR"	"Pas_assez"	"JAR"	"Pas_assez"	"JAR"	4	NA	160	5	"Piano"
"708"	59	53	"F"	"Employé"	"P_80_1"	12	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	"Vraiment_pas_assez"	"JAR"	"Pas_assez"	"Vraiment_pas_assez"	"Pas_assez"	"Vraiment_trop"	"Pas_assez"	"Trop"	4	NA	80	1	"Piano"
"709"	60	62	"H"	"Retraité"	"P_160_5"	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	"Pas_assez"	"JAR"	"Vraiment_pas_assez"	"Pas_assez"	"Pas_assez"	"Trop"	"JAR"	"Trop"	6	NA	160	5	"Piano"
"710"	60	62	"H"	"Retraité"	"V_80_3"	2	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	"JAR"	"Pas_assez"	"Pas_assez"	"Trop"	"Pas_assez"	"Trop"	"JAR"	"Trop"	7	NA	80	3	"Violon"
"711"	60	62	"H"	"Retraité"	"V_120_5"	3	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	"Pas_assez"	"JAR"	"Vraiment_pas_assez"	"Pas_assez"	"Pas_assez"	"JAR"	"Pas_assez"	"Trop"	5	NA	120	5	"Violon"
"712"	60	62	"H"	"Retraité"	"V_160_3"	4	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	"Vraiment_pas_assez"	"Pas_assez"	"Pas_assez"	"JAR"	"Pas_assez"	"Trop"	"JAR"	"JAR"	6	NA	160	3	"Violon"
"713"	60	62	"H"	"Retraité"	"P_80_1"	5	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	"Pas_assez"	"JAR"	"Pas_assez"	"Vraiment_pas_assez"	"Pas_assez"	"Trop"	"Pas_assez"	"JAR"	4	NA	80	1	"Piano"
"714"	60	62	"H"	"Retraité"	"A_120_3"	6	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	"Pas_assez"	"JAR"	"Pas_assez"	"Pas_assez"	"Vraiment_pas_assez"	"Trop"	"JAR"	"JAR"	6	NA	120	3	"Accordéon"
"715"	60	62	"H"	"Retraité"	"P_120_5"	7	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	"JAR"	"JAR"	"Pas_assez"	"Pas_assez"	"Pas_assez"	"Trop"	"JAR"	"JAR"	6	NA	120	5	"Piano"
"716"	60	62	"H"	"Retraité"	"A_160_5"	8	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	"Trop"	"JAR"	"JAR"	"Trop"	"JAR"	"Pas_assez"	"Trop"	"JAR"	6	NA	160	5	"Accordéon"
"717"	60	62	"H"	"Retraité"	"P_120_1"	9	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	"Vraiment_pas_assez"	"Pas_assez"	"Pas_assez"	"Pas_assez"	"Vraiment_pas_assez"	"Trop"	"Pas_assez"	"JAR"	4	NA	120	1	"Piano"
"718"	60	62	"H"	"Retraité"	"A_80_5"	10	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	"JAR"	"JAR"	"Pas_assez"	"JAR"	"Pas_assez"	"Trop"	"Pas_assez"	"JAR"	6	NA	80	5	"Accordéon"
"719"	60	62	"H"	"Retraité"	"P_160_3"	11	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	"JAR"	"Pas_assez"	"Pas_assez"	"JAR"	"JAR"	"Trop"	"JAR"	"Trop"	6	NA	160	3	"Piano"
"720"	60	62	"H"	"Retraité"	"A_160_3"	12	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	"Vraiment_pas_assez"	"Pas_assez"	"Pas_assez"	"Vraiment_pas_assez"	"Pas_assez"	"Trop"	"Pas_assez"	"JAR"	4	NA	160	3	"Accordéon"
"721"	61	23	"F"	"Employé"	"P_80_1"	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	"Pas_assez"	"Pas_assez"	"Pas_assez"	"Vraiment_pas_assez"	"JAR"	"JAR"	"Pas_assez"	"Trop"	4	NA	80	1	"Piano"
"722"	61	23	"F"	"Employé"	"V_160_3"	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Pas_assez"	"JAR"	"Pas_assez"	"JAR"	"Vraiment_pas_assez"	"Pas_assez"	"Pas_assez"	"Trop"	5	NA	160	3	"Violon"
"723"	61	23	"F"	"Employé"	"P_120_3"	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Vraiment_pas_assez"	"Pas_assez"	"Pas_assez"	"Pas_assez"	"JAR"	"JAR"	"Pas_assez"	"JAR"	5	NA	120	3	"Piano"
"724"	61	23	"F"	"Employé"	"A_120_3"	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	"Vraiment_pas_assez"	"JAR"	"Vraiment_pas_assez"	"Pas_assez"	"Pas_assez"	"Pas_assez"	"JAR"	"Trop"	4	NA	120	3	"Accordéon"
"725"	61	23	"F"	"Employé"	"V_80_1"	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	"Vraiment_pas_assez"	"JAR"	"Pas_assez"	"Pas_assez"	"Vraiment_pas_assez"	"Pas_assez"	"Pas_assez"	"Vraiment_trop"	3	NA	80	1	"Violon"
"726"	61	23	"F"	"Employé"	"P_80_5"	6	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Pas_assez"	"JAR"	"JAR"	"Pas_assez"	"JAR"	"JAR"	"Pas_assez"	"Trop"	6	NA	80	5	"Piano"
"727"	61	23	"F"	"Employé"	"A_80_1"	7	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	"Vraiment_pas_assez"	"JAR"	"Pas_assez"	"Pas_assez"	"Vraiment_pas_assez"	"Pas_assez"	"JAR"	"Vraiment_trop"	3	NA	80	1	"Accordéon"
"728"	61	23	"F"	"Employé"	"A_80_3"	8	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	"Pas_assez"	"JAR"	"JAR"	"Pas_assez"	"Vraiment_pas_assez"	"Pas_assez"	"JAR"	"Trop"	4	NA	80	3	"Accordéon"
"729"	61	23	"F"	"Employé"	"A_120_5"	9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	"JAR"	"JAR"	"JAR"	"Trop"	"Pas_assez"	"Pas_assez"	"Pas_assez"	"Trop"	5	NA	120	5	"Accordéon"
"730"	61	23	"F"	"Employé"	"P_80_3"	10	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Pas_assez"	"JAR"	"Pas_assez"	"Pas_assez"	"JAR"	"JAR"	"Pas_assez"	"JAR"	6	NA	80	3	"Piano"
"731"	61	23	"F"	"Employé"	"A_120_1"	11	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	"Vraiment_pas_assez"	"JAR"	"Pas_assez"	"Pas_assez"	"Vraiment_pas_assez"	"JAR"	"Pas_assez"	"Vraiment_trop"	3	NA	120	1	"Accordéon"
"732"	61	23	"F"	"Employé"	"P_160_5"	12	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	"Pas_assez"	"JAR"	"JAR"	"Pas_assez"	"JAR"	"JAR"	"Pas_assez"	"JAR"	7	NA	160	5	"Piano"
"733"	62	48	"F"	"Employé"	"A_160_1"	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	"Pas_assez"	"JAR"	"Pas_assez"	"Vraiment_pas_assez"	"Vraiment_pas_assez"	"Trop"	"Pas_assez"	"Trop"	6	NA	160	1	"Accordéon"
"734"	62	48	"F"	"Employé"	"V_120_1"	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	"Vraiment_pas_assez"	"Trop"	"Vraiment_pas_assez"	"Vraiment_pas_assez"	"Vraiment_pas_assez"	"Trop"	"Vraiment_pas_assez"	"Trop"	5	NA	120	1	"Violon"
"735"	62	48	"F"	"Employé"	"V_120_5"	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	"Trop"	"Trop"	"Pas_assez"	"Pas_assez"	"Vraiment_pas_assez"	"Trop"	"Pas_assez"	"Pas_assez"	4	NA	120	5	"Violon"
"736"	62	48	"F"	"Employé"	"P_80_3"	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Pas_assez"	"JAR"	"Pas_assez"	"Vraiment_pas_assez"	"Pas_assez"	"JAR"	"JAR"	"JAR"	6	NA	80	3	"Piano"
"737"	62	48	"F"	"Employé"	"A_80_3"	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	"Trop"	"Trop"	"Trop"	"Trop"	"JAR"	"Trop"	"JAR"	"JAR"	6	NA	80	3	"Accordéon"
"738"	62	48	"F"	"Employé"	"A_160_5"	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	"Trop"	"Trop"	"Vraiment_trop"	"Vraiment_trop"	"Pas_assez"	"Pas_assez"	"Pas_assez"	"Vraiment_pas_assez"	4	NA	160	5	"Accordéon"
"739"	62	48	"F"	"Employé"	"V_120_3"	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Pas_assez"	"JAR"	"Pas_assez"	"Pas_assez"	"Pas_assez"	"Trop"	"Pas_assez"	"JAR"	6	NA	120	3	"Violon"
"740"	62	48	"F"	"Employé"	"V_80_5"	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Trop"	"Trop"	"Vraiment_trop"	"Vraiment_trop"	"Pas_assez"	"Trop"	"Pas_assez"	"Pas_assez"	4	NA	80	5	"Violon"
"741"	62	48	"F"	"Employé"	"P_80_1"	9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	"Pas_assez"	"JAR"	"JAR"	"Pas_assez"	"JAR"	"JAR"	"JAR"	"JAR"	7	NA	80	1	"Piano"
"742"	62	48	"F"	"Employé"	"A_160_3"	10	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	"Trop"	"Trop"	"Trop"	"Trop"	"Pas_assez"	"JAR"	"Pas_assez"	"Pas_assez"	4	NA	160	3	"Accordéon"
"743"	62	48	"F"	"Employé"	"V_160_1"	11	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Pas_assez"	"JAR"	"Pas_assez"	"Pas_assez"	"Pas_assez"	"JAR"	"JAR"	"JAR"	6	NA	160	1	"Violon"
"744"	62	48	"F"	"Employé"	"V_160_3"	12	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Trop"	"JAR"	"JAR"	"JAR"	"Pas_assez"	"JAR"	"Pas_assez"	"JAR"	6	NA	160	3	"Violon"
"745"	63	19	"F"	"Employé"	"V_160_1"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	"Vraiment_pas_assez"	"Vraiment_pas_assez"	"Vraiment_pas_assez"	"Pas_assez"	"Vraiment_pas_assez"	"Trop"	"Vraiment_pas_assez"	"Trop"	3	NA	160	1	"Violon"
"746"	63	19	"F"	"Employé"	"V_120_3"	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	"JAR"	"Pas_assez"	"Vraiment_pas_assez"	"Pas_assez"	"Vraiment_pas_assez"	"JAR"	"Pas_assez"	"Trop"	5	NA	120	3	"Violon"
"747"	63	19	"F"	"Employé"	"V_160_3"	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	"Pas_assez"	"Pas_assez"	"Vraiment_pas_assez"	"Pas_assez"	"Vraiment_pas_assez"	"Trop"	"Pas_assez"	"JAR"	4	NA	160	3	"Violon"
"748"	63	19	"F"	"Employé"	"P_160_3"	4	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	"JAR"	"JAR"	"Pas_assez"	"JAR"	"JAR"	"JAR"	"JAR"	"JAR"	9	NA	160	3	"Piano"
"749"	63	19	"F"	"Employé"	"A_120_3"	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	"Pas_assez"	"Trop"	"JAR"	"JAR"	"Pas_assez"	"JAR"	"Pas_assez"	"Trop"	6	NA	120	3	"Accordéon"
"750"	63	19	"F"	"Employé"	"P_120_1"	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Pas_assez"	"JAR"	"Pas_assez"	"Pas_assez"	"JAR"	"JAR"	"JAR"	"JAR"	7	NA	120	1	"Piano"
"751"	63	19	"F"	"Employé"	"A_160_3"	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	"Pas_assez"	"JAR"	"Pas_assez"	"Trop"	"Pas_assez"	"JAR"	"Pas_assez"	"Trop"	5	NA	160	3	"Accordéon"
"752"	63	19	"F"	"Employé"	"V_80_1"	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"JAR"	"Pas_assez"	"Pas_assez"	"Pas_assez"	"JAR"	"JAR"	"JAR"	"JAR"	7	NA	80	1	"Violon"
"753"	63	19	"F"	"Employé"	"V_120_1"	9	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	"Pas_assez"	"Vraiment_pas_assez"	"Vraiment_pas_assez"	"Pas_assez"	"Vraiment_pas_assez"	"Pas_assez"	"Pas_assez"	"Trop"	4	NA	120	1	"Violon"
"754"	63	19	"F"	"Employé"	"P_80_1"	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	"Pas_assez"	"Pas_assez"	"Pas_assez"	"Pas_assez"	"JAR"	"Trop"	"JAR"	"JAR"	6	NA	80	1	"Piano"
"755"	63	19	"F"	"Employé"	"P_160_1"	11	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	"JAR"	"JAR"	"Pas_assez"	"JAR"	"JAR"	"JAR"	"JAR"	"JAR"	8	NA	160	1	"Piano"
"756"	63	19	"F"	"Employé"	"A_120_5"	12	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	"Pas_assez"	"Trop"	"Vraiment_pas_assez"	"Trop"	"Vraiment_pas_assez"	"Trop"	"Pas_assez"	"Trop"	4	NA	120	5	"Accordéon"
"757"	64	22	"F"	"Etudiant"	"V_120_1"	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	"Vraiment_pas_assez"	"Pas_assez"	"Vraiment_pas_assez"	"Vraiment_pas_assez"	"Vraiment_pas_assez"	"Vraiment_trop"	"Vraiment_pas_assez"	"Vraiment_trop"	1	"traduit le haut de gamme mais pas du tout l'innovation"	120	1	"Violon"
"758"	64	22	"F"	"Etudiant"	"A_160_3"	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	"Trop"	"JAR"	"Pas_assez"	"JAR"	"Pas_assez"	"JAR"	"Pas_assez"	"Pas_assez"	4	"ne démontre pas le coté expert, passionnel"	160	3	"Accordéon"
"759"	64	22	"F"	"Etudiant"	"A_80_5"	3	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	"Trop"	"Trop"	"Trop"	"Trop"	"Pas_assez"	"Pas_assez"	"Pas_assez"	"Pas_assez"	4	"trop dans les aigus"	80	5	"Accordéon"
"760"	64	22	"F"	"Etudiant"	"A_160_1"	4	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	"Pas_assez"	"JAR"	"Pas_assez"	"Pas_assez"	"Pas_assez"	"Trop"	"Pas_assez"	"JAR"	5	NA	160	1	"Accordéon"
"761"	64	22	"F"	"Etudiant"	"A_80_1"	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Vraiment_pas_assez"	"JAR"	"Vraiment_pas_assez"	"Vraiment_pas_assez"	"Pas_assez"	"Vraiment_trop"	"Vraiment_pas_assez"	"Trop"	5	NA	80	1	"Accordéon"
"762"	64	22	"F"	"Etudiant"	"P_120_5"	6	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	"JAR"	"JAR"	"Pas_assez"	"JAR"	"Pas_assez"	"JAR"	"Pas_assez"	"JAR"	7	NA	120	5	"Piano"
"763"	64	22	"F"	"Etudiant"	"A_120_5"	7	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	"Trop"	"Trop"	"JAR"	"JAR"	"Pas_assez"	"JAR"	"JAR"	"Pas_assez"	6	NA	120	5	"Accordéon"
"764"	64	22	"F"	"Etudiant"	"P_120_3"	8	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	"JAR"	"JAR"	"Pas_assez"	"JAR"	"JAR"	"Trop"	"JAR"	"JAR"	8	"le thème fait plus posé"	120	3	"Piano"
"765"	64	22	"F"	"Etudiant"	"P_160_3"	9	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	"Pas_assez"	"JAR"	"JAR"	"JAR"	"JAR"	"Trop"	"Pas_assez"	"JAR"	8	"manque un peu de gaieté"	160	3	"Piano"
"766"	64	22	"F"	"Etudiant"	"V_120_3"	10	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	"JAR"	"JAR"	"Pas_assez"	"Pas_assez"	"JAR"	"Trop"	"Pas_assez"	"JAR"	7	"thème un peu triste, pas assez vivant"	120	3	"Violon"
"767"	64	22	"F"	"Etudiant"	"P_80_5"	11	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	"Pas_assez"	"JAR"	"JAR"	"JAR"	"JAR"	"Trop"	"JAR"	"JAR"	8	"proche d'une musique de film"	80	5	"Piano"
"768"	64	22	"F"	"Etudiant"	"V_80_5"	12	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	"Trop"	"JAR"	"JAR"	"JAR"	"Pas_assez"	"JAR"	"JAR"	"Pas_assez"	6	NA	80	5	"Violon"
"769"	65	22	"H"	"Etudiant"	"A_160_3"	1	0	0	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	"Trop"	"Vraiment_pas_assez"	"Vraiment_trop"	"Vraiment_trop"	"Trop"	"Vraiment_pas_assez"	"Vraiment_trop"	"Pas_assez"	2	"beaucoup trop joyeux"	160	3	"Accordéon"
"770"	65	22	"H"	"Etudiant"	"P_120_1"	2	1	1	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	1	"Pas_assez"	"JAR"	"Pas_assez"	"Pas_assez"	"JAR"	"Trop"	"JAR"	"JAR"	7	"suffisamment sobre"	120	1	"Piano"
"771"	65	22	"H"	"Etudiant"	"A_120_3"	3	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	"Trop"	"JAR"	"Vraiment_trop"	"Vraiment_trop"	"Vraiment_trop"	"Vraiment_pas_assez"	"Vraiment_trop"	"Pas_assez"	4	"un peu trop sportif"	120	3	"Accordéon"
"772"	65	22	"H"	"Etudiant"	"A_120_5"	4	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	"Trop"	"JAR"	"JAR"	"JAR"	"Vraiment_trop"	"Vraiment_pas_assez"	"Vraiment_trop"	"Vraiment_pas_assez"	1	"représente une entreprise bas de gamme"	120	5	"Accordéon"
"773"	65	22	"H"	"Etudiant"	"P_160_5"	5	1	1	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	"Trop"	"Vraiment_pas_assez"	"JAR"	"JAR"	"Trop"	"JAR"	"JAR"	"JAR"	5	"ressemble à windows, pas original"	160	5	"Piano"
"774"	65	22	"H"	"Etudiant"	"V_80_5"	6	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	"JAR"	"JAR"	"Trop"	"JAR"	"Trop"	"Vraiment_trop"	"Trop"	"Pas_assez"	4	"musique triste"	80	5	"Violon"
"775"	65	22	"H"	"Etudiant"	"A_120_1"	7	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	"Trop"	"Pas_assez"	"Pas_assez"	"Pas_assez"	"Pas_assez"	"Trop"	"Trop"	"Pas_assez"	2	"son trop burlesque"	120	1	"Accordéon"
"776"	65	22	"H"	"Etudiant"	"A_80_1"	8	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	"JAR"	"JAR"	"JAR"	"JAR"	"JAR"	"JAR"	"JAR"	"JAR"	9	"lenteur du son démontre la minutie"	80	1	"Accordéon"
"777"	65	22	"H"	"Etudiant"	"V_80_1"	9	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	"Trop"	"JAR"	"JAR"	"Trop"	"JAR"	"JAR"	"JAR"	"JAR"	6	"fait penser a des efforts vains pour avoir de la qualité"	80	1	"Violon"
"778"	65	22	"H"	"Etudiant"	"A_160_1"	10	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	"JAR"	"Pas_assez"	"Pas_assez"	"Pas_assez"	"Pas_assez"	"Pas_assez"	"Trop"	"Pas_assez"	4	"irait à une entreprise jeune"	160	1	"Accordéon"
"779"	65	22	"H"	"Etudiant"	"P_120_5"	11	1	0	1	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	"JAR"	"JAR"	"JAR"	"JAR"	"JAR"	"JAR"	"JAR"	"JAR"	6	"ressemble à windows, pas original"	120	5	"Piano"
"780"	65	22	"H"	"Etudiant"	"V_160_1"	12	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	"JAR"	"JAR"	"Trop"	"Trop"	"JAR"	"JAR"	"JAR"	"Pas_assez"	7	"son agressif"	160	1	"Violon"
"781"	66	23	"F"	"Etudiant"	"V_160_1"	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	"Vraiment_pas_assez"	"Vraiment_pas_assez"	"Pas_assez"	"JAR"	"Vraiment_pas_assez"	"JAR"	"Vraiment_pas_assez"	"Trop"	3	NA	160	1	"Violon"
"782"	66	23	"F"	"Etudiant"	"V_160_5"	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	"Pas_assez"	"Pas_assez"	"Pas_assez"	"Pas_assez"	"Vraiment_pas_assez"	"JAR"	"Vraiment_pas_assez"	"Trop"	3	NA	160	5	"Violon"
"783"	66	23	"F"	"Etudiant"	"V_80_1"	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	"Pas_assez"	"JAR"	"JAR"	"JAR"	"JAR"	"Trop"	"JAR"	"Vraiment_trop"	5	NA	80	1	"Violon"
"784"	66	23	"F"	"Etudiant"	"A_80_1"	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	"JAR"	"Vraiment_trop"	"JAR"	"JAR"	"Pas_assez"	"JAR"	"JAR"	"Vraiment_pas_assez"	0	"pas assez technologique"	80	1	"Accordéon"
"785"	66	23	"F"	"Etudiant"	"V_160_3"	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"JAR"	"Trop"	"JAR"	"JAR"	"JAR"	"JAR"	"JAR"	"JAR"	7	NA	160	3	"Violon"
"786"	66	23	"F"	"Etudiant"	"V_80_3"	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"Pas_assez"	"Pas_assez"	"Vraiment_pas_assez"	"Pas_assez"	"Vraiment_pas_assez"	"Trop"	"JAR"	"Vraiment_trop"	4	"trop solennel"	80	3	"Violon"
